School_code,School_name,development_region,Eco_Belt,Zone,District,VDC,Address,Ward_No,Locality,ECD,PRIMARY,LSEC,SEC,HSEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250190007,Pushpanjali Ebs,Central,Hill,Bagmati,Lalitpur,Godawari,Godawari,1,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250190014,Bidya Sagar Ebs,Central,Hill,Bagmati,Lalitpur,Godawari,Pati,4,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250190017,Shanti Rani Ebs,Central,Hill,Bagmati,Lalitpur,Godawari,Khahara,5,Urban,Institutional_Private_Trust,Institutional_Private_Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250210008,Bright Star Workers Ebs,Central,Hill,Bagmati,Lalitpur,Harisiddhi,Tole,2,Urban,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250210009,Bishwo Bidya Mandir Ebs,Central,Hill,Bagmati,Lalitpur,Harisiddhi,Ghusaldhara,9,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250220007,Jana Jagriti Ma V,Central,Hill,Bagmati,Lalitpur,Ikudol,Sanuchila,5,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250250005,Bagh Bhairab Uchha Uchha Ma V,Central,Hill,Bagmati,Lalitpur,Kaleswor,Muldanda,7,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Managed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250260006,Gyanodaya Ebs,Central,Hill,Bagmati,Lalitpur,Khokana,Khokana,1,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250270019,Namuna Machindra Awasiya Ebs,Central,Hill,Bagmati,Lalitpur,N.p.,Lagankheal,15,Urban,Institutional_Public_Trust,Institutional_Public_Trust,Institutional_Public_Trust,Institutional_Public_Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250270021,Paradise Ebs,Central,Hill,Bagmati,Lalitpur,N.p.,Dhobhighat,2,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250270024,Bal Dikshya Sadan Ebs,Central,Hill,Bagmati,Lalitpur,N.p.,Ringroad,7,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250270034,Children Heaven Ebs,Central,Hill,Bagmati,Lalitpur,N.p.,Kumaripati,20,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250270035,Nawa Jivan Ebs,Central,Hill,Bagmati,Lalitpur,N.p.,Bagdole,4,Rural,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260010001,Krishna Uchha Uchha Ma V,Central,Hill,Bagmati,Bhaktapur,Bageswori,Kharipati,1,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260010008,Countryside Ebs,Central,Hill,Bagmati,Bhaktapur,Bageswori,Bageswori,1,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260020005,Jana Chetana Ebs,Central,Hill,Bagmati,Bhaktapur,Balkot,Khalpitar,5,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260020010,Balkot Ebs,Central,Hill,Bagmati,Bhaktapur,Balkot,Khalpitar,1,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260020011,Nobal Ebs,Central,Hill,Bagmati,Bhaktapur,Balkot,Balkot,9,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030004,Siddidas Ma V,Central,Hill,Bagmati,Bhaktapur,N.p.,Gapali,14,Urban,Institutional_Enlisted_With_Company,,,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030008,Wisedom Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Kamalbinayak,4,Urban,Institutional_Public_Trust,Institutional_Public_Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030012,Joon Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Byasi,10,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030020,The Rising Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Yschhen,5,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030021,Bashu Uchha Uchha Ma V,Central,Hill,Bagmati,Bhaktapur,N.p.,Kalighat,10,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Managed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030022,Nyatapole Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Muldoka,4,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030024,Shanti Niketan Ma V,Central,Hill,Bagmati,Bhaktapur,N.p.,Mandir,12,Rural,Community_aided,Community_aided,Community_aided,Community_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030032,Bhintuna Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Byasi,10,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030034,Bright Star Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Mandir,12,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030035,Creative Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Mahalaxmisthan,4,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030039,Himalayan Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Dekocha,4,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030040,Lisha Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Tolachhen,2,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030041,Gyan Tara Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Tole,16,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030045,Surya Binayak Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Sallaghari,17,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030046,Bidya Arjan Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,,11,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030049,Everest Bhaktapur Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Byasi,10,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030050,Jaycees Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Indrayani,15,Urban,Institutional_Public_Trust,Institutional_Public_Trust,Institutional_Public_Trust,Institutional_Public_Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030051,Samudayik Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Byasi,10,Rural,Institutional_Public_Trust,Institutional_Public_Trust,Institutional_Public_Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030054,Suryodaya Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Hanumanghat,6,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030055,Sirin Ken Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Kasan,5,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030057,Genuine Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Kamalbinak,4,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030060,Sarada Uchha Uchha Ma V,Central,Hill,Bagmati,Bhaktapur,N.p.,Yalanchhen,10,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030061,Bidyarthi Niketan Uchha Ma V,Central,Hill,Bagmati,Bhaktapur,N.p.,Sakotha,8,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030064,Kanya Ma V,Central,Hill,Bagmati,Bhaktapur,N.p.,Tekhapukhu,16,Urban,Community_aided,Community_aided,Community_aided,Community_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030066,Prabhat Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Mahakalisthan,5,Urban,Institutional_Public_Trust,Institutional_Public_Trust,Institutional_Public_Trust,Institutional_Public_Trust,Institutional_Public_Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030067,Golden Gate Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Bhaktpur,5,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030070,Shramik Adarsha Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Yalanchhe,10,Urban,,,Institutional_Private_Trust,Institutional_Private_Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030071,Jagriti Ma V,Central,Hill,Bagmati,Bhaktapur,N.p.,Mandir,15,Rural,Community_aided,Community_aided,Community_aided,Community_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030072,Eg Pioneer Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Itachen,15,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030074,Everest Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Mibachhen,10,Urban,,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030075,Bidya Bikash Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Jagati,7,Urban,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030076,Image Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Golmadi,7,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030077,Kalika Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Kwathandau,4,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030079,Little World Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Dudhpati,17,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030080,Himalayan Glory Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Bharbhacho,17,Urban,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030084,Sikshya Niketan Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Tole,10,Urban,,,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030087,Padam Uchha Uchha Ma V,Central,Hill,Bagmati,Bhaktapur,N.p.,Darwarchetra,13,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030089,Prowess Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Inacho,6,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030090,Bal Bikash Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Taulachhen,1,Urban,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030094,Sahid Smriti Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Bhelukhal,11,Urban,,,,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030095,Khwopring Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Taulachhen,2,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030096,Demose Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Suryabinayak,12,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030097,Manakamana Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Nagancha,4,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030098,Mother Land Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Byasi,10,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030100,Model Janata Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Yalachhen,4,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030104,Wise Land Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Jagati,7,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030109,Secret Harts Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Gapali,14,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030111,Glitar Future Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Barahisthan,14,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030113,Zenith Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Mangalachhe,14,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260030115,Communicative Ebs,Central,Hill,Bagmati,Bhaktapur,N.p.,Libali,2,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260040006,Saraswati Mata Yumahangma Ebs,Central,Hill,Bagmati,Bhaktapur,Narayan,Inhwaha,1,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260040007,Dolagiri Ma V,Central,Hill,Bagmati,Bhaktapur,Narayan,Ikutole,1,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260050001,Ratna Sikshya Sadan Ebs,Central,Hill,Bagmati,Bhaktapur,Chhaling,Thapatole,4,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260050004,Ganesh Ma V,Central,Hill,Bagmati,Bhaktapur,Chhaling,Guddi,4,Urban,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260050008,Deep Saraswati Ebs,Central,Hill,Bagmati,Bhaktapur,Chhaling,Peekhel,2,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260050010,Shining Ebs,Central,Hill,Bagmati,Bhaktapur,Chhaling,Pakunepati,2,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260050013,Hon Ebs,Central,Hill,Bagmati,Bhaktapur,Chhaling,Basbari,6,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260060009,North Point Ebs,Central,Hill,Bagmati,Bhaktapur,Chitapol,Milanchowk,1,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260070006,Rainbow Ebs,Central,Hill,Bagmati,Bhaktapur,Dadhikot,Gamcha,6,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260070008,Shankar International Ebs,Central,Hill,Bagmati,Bhaktapur,Dadhikot,Byansi,9,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260070012,Shankhadhar Memorial Ebs,Central,Hill,Bagmati,Bhaktapur,Dadhikot,Bhaktapur,9,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260080007,Saraswati Ebs,Central,Hill,Bagmati,Bhaktapur,Duwakot,Sarswotikhel,8,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260080010,Pragya Ebs,Central,Hill,Bagmati,Bhaktapur,Duwakot,Khadkabasti,1,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260080015,Jagriti Bidhya Sadan Ebs,Central,Hill,Bagmati,Bhaktapur,Duwakot,Duwakot,15,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260090003,Jyoti Ma V,Central,Hill,Bagmati,Bhaktapur,Gundu,Kiwachoke,7,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260100004,Mandev Amrit Smriti Ebs,Central,Hill,Bagmati,Bhaktapur,Jhaukhel,Gelalgaun,3,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260100015,Balmiki Bidya Niketan Ebs,Central,Hill,Bagmati,Bhaktapur,Jhaukhel,Jhaukhel,7,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260100017,Nabin Ebs,Central,Hill,Bagmati,Bhaktapur,Jhaukhel,Neupanegaun,4,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260110002,Laligurans Ebs,Central,Hill,Bagmati,Bhaktapur,Katunje,Panubazar,8,Rural,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260110004,Om Ebs,Central,Hill,Bagmati,Bhaktapur,Katunje,Pipaldanda,16,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270020002,Chandi Bhairab Ma V,Central,Hill,Bagmati,Kathmandu,Bhanjyang,Badabhanjyang,4,Urban,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270020003,Bhim Uchha Uchha Ma V,Central,Hill,Bagmati,Kathmandu,Bhanjyang,Sairanthumko,3,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided,Community_Teacher_aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270040001,Pranidhi Ebs,Central,Hill,Bagmati,Kathmandu,Balambu,Tole,6,Urban,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270040004,Baltara Ebs,Central,Hill,Bagmati,Kathmandu,Balambu,Satungal,4,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270080001,Buddha Nil Kantha Ebs,Central,Hill,Bagmati,Kathmandu,Budanilkantha,Nilkantha,2,Rural,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270080002,Budanilkantha Uchha Ebs,Central,Hill,Bagmati,Kathmandu,Budanilkantha,Narayansthan,2,Urban,Institutional_Public_Trust,Institutional_Public_Trust,Institutional_Public_Trust,Institutional_Public_Trust,Institutional_Public_Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270080003,Diamond Ebs,Central,Hill,Bagmati,Kathmandu,Budanilkantha,Budhanilakantha,7,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
